"#Depressed mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
EdGy DepReSsEd TeEnAgEr #depressed blacked out my pfp #NewProfilePic pic.twitter.com/bsqBWkKqZP,0
so alone so tired so bored so ugly so depressed  so so so so so so   #depressed #Sad #Alone,1
I looked for help and I got it. I looked for answers I found it. Now I need to find myself.  #searching #depressed,1
"Starting to feel better but still probably take me a couple more days to get better as #depressed moods do not go overnight, it sure as heck take some time.",1
My man has been working out of town for a year already & I still cry every time he has to leave #depressed :(,0
my 8 year old cousin stopped sharing her location with me #depressed,0
"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.  #depressed #stressed #alone",1
"Smiling had been always natural for me. It was easy to conjure up on my face. Now it became one of thw hardest things to do in my life, next to living.  #depressed #stressed #alone",1
"I always hated suicide. But now that I think about it, it seems comforting to try.  #depressed #stressed #alone",1
Sometimes I don't want to think because I know that my mind will definitely plunge into imagining the life that will never happen.  #depressed #stressed #alone,1
"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.  #depressed #stressed #alone",1
When you've forgotten how to speak when you haven't had anyone to listen to you for a long long time.  #depressed #stressed #alone,1
I had everything and I have nothing.  #depressed #stressed #alone,1
"The sad thing when you lie all the time is that when you say the truth, it always sounds like a lie even to yourself.  #depressed #stressed #alone",0
"When you have gone through many betrayal and disappointments in your life, you realise that it's better to keep people a few feet away from you.  #depressed #stressed #alone",1
Silence might be suffocating and unbearable but you can't deny its comfort when you need it the most.  #depressed #stressed #alone,1
"so like... i lost all my followers but when i press the thingy to show who i’m following and who my followers are, they’re all there...   Send help ????? #sendhelp #confused #depressed",0
"I wasn’t, arent and won’t be enough #depressed",1
hi sorry i’ve been so inactive lately i’ve been #depressed,1
Imagine having a figure like #MichelleKeegan ffs I’d never wear clothes! shes just bloody perfect - wish I hadn’t seen these photos  #depressed  pic.twitter.com/EKeUu6aXvY,0
I admit I’ve been #depressed the last 24 hrs. I’ve barely been smiling and just cannot shake it right now.,1
Never in my life have i ever been included. Then when I had my daughter i still never got included on my own 24.7 and now I have 2 kids still it happens to me. #shitlife #depressed #alwaysalone pic.twitter.com/Bt9J2yE4Zz,1
i'd kill myself if it was that easy #depressed #suicide,1
"today I died to a mech in fortnite I'm #sad and #depressed, going to blAcK ouT my profile picture smh my head",0
"#Depressed people may be preoccupied with thoughts of worthlessness, inappropriate guilt, helplessness, hopelessness, and self-hatred.",0
"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget #depressed #lonely",1
I think depression and grief and anxiety and so many mental illnesses really are like the ocean. Sometimes it's a great day for swimming and sometimes the waves are knocking you flat. It never fully gets better. But try to hang on to the good days guys. I will too #depressed,0
Having depression is just like hell!!! Omg #depression #depressed  pic.twitter.com/AeMNWwFdg8,1
"oh no  Benny’s “my love, my life” came on shuffle and I’m #depressed  pic.twitter.com/gg7pWVFvat",0
"I feel like I broke myself. I feel fractured and tired and I can't stop blaming myself like a broken record. I'm finding it so difficult to just survive, but I am surviving and so are you. I guess we can do this #depressed #lonely #hopeful",1
Thank you everyone for your support. I've been struggling with a lot and you've really helped me feel a bit more human and a bit less alone. I hope you guys are feeling less alone too #lonely #depressed,1
I am not even a nobody to anyone  #depressed #worthless,1
You wanna what is sad? Having a broken family while dealing with a broken heart. #Depressed,1
"Well, I just had the most depressing dream. It was when I finally found a beautiful girl to call my own, and we had a long, lovely kiss. ??  Only to discover.........it was only a dream. ??  Thank you, dream, for messing me up inside with a LIE!  #depressed #alone",1
"This morning I've got my anxiety, and it was so fucking sickkkk bro #depressed  pic.twitter.com/tOEuxQLIad",1
Ya girl was really excited to sign up for informed delivery through USPS so I could see what fun stuff was coming in the mail... plot twist it’s all just bills #sad #depressed #poor,0
"I hate Twitter. Anyone #annoyed or #depressed today, here are my #kittens. pic.twitter.com/q6kKhO7MCR",0
Dear Life: Please be gently to me.  #depressed #Depresion,1
"I almost died when i was a baby because i was in the womb for an additional month, i went #2 while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it #depressed",1
Why is it when girls got broken they cut their hair? Kawawa nman hair namin pag nasasaktan kami. Hays. #broken #stress #depressed depression always got me here i ??,1
Not felling the best right now... Life and anxiety is getting the best of me?? #depressed #depression,1
I hate having/being crushes/in love ugh #crush #love #depressed,1
I'm gonna see you one last time #life_happens #depressed #him,1
"#PTSDChat good evening all! I have had a most interesting and life - defining day. How about the rest of you? Feeling well, bad, middling, over the top, or what? I'm #depressed but trudging through its muddy presence with all my might!",0
Before pictures of the Fortress of Solitude because I have been so #depressed  pic.twitter.com/kejJRCyF9L,0
"Asked our girls how they would react if their best friend didn’t invite them to their birthday party.... one of them said “#depressed don’t hit me up, only real ones know what’s up”.",0
"Whenever I see old people at the #gym I always get so #depressed. Like, apparently I have to do this forever.  #adulting",0
Not even in a sexual way but I’m just craving affection because I feel like crap. I just want someone to hug me for a couple of hours and tell me I’m going to be okay. #confession #depression #depressed,1
Why are people on twitter so depressing... #depressed,0
Of course Raj has twisted tea bags after I graduate..... I never got to throw my Boston tea party #depressed,0
"Feeling a little depressed this evening, was wondering if this was connected to my little drink or just coincidence #recoveryposse #depressed #bipolar",1
"Feeling really down today, guys ?? not posting much but my dms are open if anyone wants to chat.  #depressed",1
"For anyone having a bad day, I love you. It doesn’t matter if anyone else out there does, know that I do. So next time you see yourself in the mirror, smile. #depressed #ENCOURAGEMENT",0
Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote #pnd #depressed,1
Just finished Schitt’s Creek and didn’t even know it #depressed,0
do my tweets exist out of my profile cuz i dont think they do no one finds them #sad #depressed #help,0
Microplush blankets are the #zengardens of #depressed people.  pic.twitter.com/rb53cZSTXP,0
At this point I’m just workin to die. #depressed,1
"After diagnosis the following day, I was in total denial. How could I be #Depressed? Me? My ego & denial instructed me to do Reverse search of myself. (This time I was on antidepressants) At least I knew what I was doing. (But with a swollen mind)",1
"Well my darling Beatrice has now got cardiac cachexia, basically because of her heart disease she is losing weight quickly ?? Her heart consultant says there is nothing we can do to stop this as it is part of the disease progression ?? Vets 2mr for check up & bloods  #depressed??  pic.twitter.com/oNm1tNFjVW",0
"I feel like a mess. God, help me fix myself.                                                                  #depression #depressed",1
My nephew just told me I can't have a cookie. #depressed.,0
"When you're #depressed you don't control your thoughts, your thoughts control you.",0
I just want to watch One Punch Man and not get out of bed. #anime #depressed,1
What sucks is when you’re talking to someone and start feeling good about yourself and then they stop talking. You’re left wondering what you said wrong. #depressed #friends #selfesteem,1
I never thought I'd see my life represented as an emoji  #depression #depressed  pic.twitter.com/GkCLHHZ1sT,0
"Rain, the cold, wind and the first ripe cookers of the year. Autumn’s coming early to South Buckinghamshire....#depressed  pic.twitter.com/OvflB8Foef",0
If this shit ain't making me famous soon... Igc .... Or something   If anyone feel petty for me.. Then PLEASE HELP ME! ?? I just wanna be loved and appreciated!   And igc = I'm gonna cry..  And not I'm going crazy. If anyone asks. #depressed,0
Creating this account because I’m #depressed lol.,0
"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. #depressed",1
How can someone who truly believes that there’s absolutely no reason for them being here have the strength to keep living? #depressed,1
This last year has been the most mentally/emotionally draining and exhausting year ever. I’m just not the same person I used to be since he left me?? #depressed #stillheartbroken #imtrying,1
Can someone point me in the nearest meme direction? I don’t have insta and now idk where to find them #depressed,0
"depression is real. if you're feeling #depressed, talk to somebody. talk to me. im all ears. it helps.",0
Feeling unappreciated. #down #depressed I feel really crappy about myself right now.,1
wow i’m #depressed but i have so many good things happening in the next few months i just gotta hang in there.......,0
Tooth aches are the worst ?? #Depressed,0
That moment you miss someone and hurting over the memories and when you got a crush and looked like an idiot going to his dad for his number cause you don't know how to talk to him and looked like a bigger idiot asking to be good friends #depressed #sore #exhausted,1
This whole depression fucking sucks you can look so happy but still be so down inside your head ???????????????????????? #depressed #shitsucksdude,1
#stoner #instahookah #depressed 900 mAh Laconic Style Vape Kit  pic.twitter.com/WDCJREnfhw,0
"i find it really interesting how #depression shows up differently in men vs. women. Depression in men usually manifests in men as workaholism or addiction. in women, you usually see the more “classic” symptoms like crying, #depressed mood, difficulty getting out of bed, etc.  pic.twitter.com/C6Hi8MOkKB",0
i miss being 13 because now im 17 and #depressed,1
Even 'Pandar Molom' Is More Successful Than Me...  #Depressed,0
Today I decided to admit to myself that through all that I’ve been going through this year I’m #depressed ....,1
"I just need 2 more things to do... But, why is it so hard? ???? #depressed",0
"Waste of time at the GPs this morning regarding #lowmood and #depressed feelings. Given some numbers to call for NHS self referral counselling which has up to a 12 month wait ?? The attitude is a ""get on with it"" or change areas of your life you're not happy with ??",1
Happy belated birthday koy #depressed  pic.twitter.com/YyTNdO2TcX,0
"H've you ever  tweeted a tweet liKE #feelingsad #depressed  (etc,etc).......????  People will likes them tooo.... So don't show your sadness in social media.....!!! Be StrOng......",0
Crying with a loud music so no one could hear me #depressed,1
Honestly can’t trust anyone at this point. ????#LifeisHard #depressed,1
My boyfriend told me he is tired of my shit. I keep on hearing that sentence out of a big fight. No one realizes that i don't want this shit. I was raped by two men when i was 15. And i found out my dad isn't my real dad. My real dad wanted me aborted #suicide #depressed,1
I feel like I don’t have a purpose in life. #depressed #feelinglost,1
how do people cry happy tears? i guess i’ve never really been truly happy? #depressed,1
"Less than two weeks until summer 2019 is officially over, I am #depressed",0
"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ?? #depressed #sad",1
Idk how I’m gonna be able to go to lover I have to buy tickets with my own money and I’m literally broke #depressed,1
hi i cant get out of bed because im #depressed,1
Really miss family days out #depressed  pic.twitter.com/J6Y3PbdCu7,1
"Gazing in wonder at what may be, my last wine club shipment. #MovingWoes #Depressed",0
#stoner #instahookah #depressed Geometric Design 80W Vape Kit  pic.twitter.com/qTuOiX6PO9,0
"Some of these #sadquotes,#depressed #fucklove  quotes are just cringe",0
I hate a tease!! First you get my hopes up and then you act like it’s all fine and then nothing. You just freeze on me and leave me all alone in silence. It so very rude. I hate you Xbox live #xbox #depressed #hopefull,0
I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over. #depressed,1
"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're #depressed or #anxious. Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/CIMOnc0ocM",0
So much for riding September October. Minimum November so let's just say done for the year??#depressed,0
Or when you are #depressed and you're all like I know all my demons we chat all the time.  pic.twitter.com/YadUUZhU6E,0
This song on repeat all day #Ireallymissyou #depressed  pic.twitter.com/b6lMpVGyPz,0
I will choose to leave than to live.. #depressed #hatetowait #life,1
I always have a reason to be upset and #depressed,1
"#depressed #sad  I do not know anymore who I am in life because of my parents . I don’t know if I still own my life the fact I feel shallow. Why does life always seem to be unfair , to the point u feel nothing.",1
"Dysthymia is a state of chronic #depressed mood, the symptoms of which do not meet the severity of a major #depressiveepisode.",0
some things you said kept me up all night.  #sad #depressed,1
A #MajorDepressiveDisorder (#MDD) happens when a person has at least two weeks of #depressed mood.,0
"Silently screaming for help inside, wanting to die and wishing someone would see and help me #depressed #alone #donewithliving",1
I'm sad/depressed again & it's my fault for not changing it. #depressed,1
wtf bro 0 stars in my first attack in war fuck this shit man #depressed #clashofclans #bummer,0
#stoner #instahookah #depressed Compact Metal Leaf Grinder with Four Layers  pic.twitter.com/VTan3PBT6H,0
Feeling bummed out rn. Family is disappointing and friends are too far away. ?? #depressed,1
Really trying to not look at tweets or watch any videos from Alison’s first red rocks show I am #depressed,0
#stoner #instahookah #depressed Small Ceramic Ashtrays for Cigars  pic.twitter.com/ZYWWqXc427,0
I don’t hate white people. White people hate me. I don’t hate white women. White women have rejected me constantly. I am white myself but we really do suck #depressed,0
Anyone want to talk? I'm feeling #depressed,1
I like this and thought I would share in case it helps a little #Grief #depressed  pic.twitter.com/m2alvA4RN5,0
I accidentally Fu**ed up my hair #depressed ??????,0
#Memes #depressed My dad *beating my mom*  Me in the other room trying to distract my siblings so they can't  hear my mom crying:  pic.twitter.com/oJDoPee3AB,1
"If I DM you , Will you reply me...?   #Depressed",0
Been super #depressed maintaining control & not comfort eating toxifying my body; Rationally i know i'm just hormone cycling but the pain sux so much will take a few wks for endorphins to replenish; Chanting & sleeping most of week .. Netflix & chill in bed .. repeat ..weee! #FTW pic.twitter.com/K3maSdAzrT,1
"No no no, everyone is starting to go back to school & I’m not #depressed",0
man im really one of those bitches who says they’re broke all the time but will spend 40+ dollars on alcohol every weekend sorry Im just #depressed,0
#Depressed mood is often one of the early symptoms of hypothyroidism (reduced activity of the thyroid gland).,0
Out drinking by myself self got that #depressed feel today bois,1
"#Depressed mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",0
Feeling #depressed. Need to find who i am and job wise,1
It is not a beautiful day as usual. #lifeisunfair #depressed #hardtomakefriends,1
Certain medications are known to cause #depressed mood in a significant number of patients.,0
Have you ever been devoid of touch for so long that even a touch on the shoulder could send you into tears? #deprived #depressed,1
Nobody chooses to be #depressed. But we do have the power to choose how we deal with it. We can give in & let the black dog hound us.  Or we can choose to fight the inner b*tch that keeps us prisoner. Start by choosing to ignore her voice & choose #positive thoughts instead. pic.twitter.com/zMZcKcpuJb,0
"They say life's short, but I'm bored already. #depressed #lonerboy #Anxiety",1
I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me... #deepthought #depressed,1
fuck that guy who made me feel like shit again. #depressed ????,1
Chocolate cake for supper. #depressed #depression #done,0
No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ???????? #FML #depressed #HellisReal pic.twitter.com/t1TP7HcFJr,1
I’m now #depressed I will be blacking out my pfp and deactivating. Expect to see me back in 2 minutes tho cuz I’m a clout chaser.,0
Hirap mapraning...when can I really respect and love myself more than anybody else? #sad #depressed #stressed,1
ugh i’m so unhappy and at war with myself #sad #depressed,1
i have no classes with my neighbud or my budster and im #depressed we don’t even have LUNCH ??,0
You ever been so #depressed you can’t even get it up?,1
"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it! #Depressed #IBS pic.twitter.com/z3Kw5dKl6K",1
"Another year of me not going to beautycon ?????? , seriously worst day of my life #depressed",0
"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??#depressed",1
#depressed Saturday nigjt watching this is england 90,0
Timmy said I changed  I'm #depressed eboy now,0
I'm running out of time. I don't know what I'm gonna do right now. #depressed,1
so..had to restore my phone today..all my beautiful memes and stickers are gone..I feel like my son died. #depressed,0
I'm starting to lose faith in me getting better.. #Depressed,1
sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel #depressed so. Yeah ??????,1
"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. #depressed",1
Eeyore was my favourite Winnie the Pooh character growing up.. now I understand why ?? #depressed,0
"No mater how many times you lose in a game, it will always tell you ""try again""... When things go sideways, sit back and enjoy a favorite game. #gamer #gaminglife #depressed",0
Am I drinking #icedcoffee and being #depressed before going into work? You’re damn right I am????,1
This algorithm can guide management of the next #Depressed or Suicidal patient you see in your ED. #EBMedicine covers this complicated and critical Chief Complaint. pic.twitter.com/z3EKgdKzY0,0
"#Depressed people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide.",0
"#depressed #helpless  God, please help me.",1
Guys!!! I’m #depressed im leaving Twitter!!! Am blacking out! ????????  pic.twitter.com/2ZPKNJ2QzA,1
So just been looking at profiles of my other half's family accounts on Twitter and i'm extremely depressed that my life is full of ChronicPain. I'm not living a normal fulfilled life like they are. Why is it taking over my existence..?,1
"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live  #unhappy #Depressed",1
#sad nobody knows it’s my birthday am so #depressed,0
I saw a sad video and it ruined my whole day. So now I'm drinking a michelada and just bought 60$ worth of weed  #depressed,0
"I'm not sure if other people with #Suicidal /#Depressed friends/family/etc ever worry about waking up to the people they care about just... . And it's really difficult to process day after day, and try to act like nothings wrong.",0
I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m #depressed,0
Friday night. Trying to relax. Can't. Today was the 2nd time in my 20 years of federal biofuels advocacy where we just flat out lost. No way to sugarcoat it. Leaves me sick to my stomach knowing what farmers are going thru and seeing biofuels plants shut down. #depressed,0
"I’m watching One Strange Rock on Netflix, talking about how Earth began, how it survives, it’s dangers and our danger. These types of documentaries always remind me how nothing fuckn matters and we’re all gonna die because we’re killing ourselves?? #depressed",0
I really need commission work  #commission #art #depressed,0
"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my #depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?  #learning #melvynlive pic.twitter.com/3RDI20arti",1
How do I find joy and pleasure in life again?  #Depression,1
We rush to care for physical problems but often act like emotional problems are unimportant. #sadness #depression #emotional,0
I'm not sad. I'm sick.   #depression,1
Depression bit me so hard it took me months to get back on social media #depression,1
You don't understand #depression until you can't stand your own presence in an empty room.,1
"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for #survivors have 1/6 of my brain missing, some days are bad... #depression  pic.twitter.com/6d8IwVHsfG",1
#depression can have many different symptoms.  pic.twitter.com/CeORRKfncL,0
Today is going be a shit day #headache #depression #cbalife,1
"Infact if you keenly observe all religion haters, community haters are currently down with #Depression attack.",0
"“I couldn’t be with people and I didn’t want to be alone."" #depression",1
Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier. #depression,0
how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring? #depression,1
I haven't talked about #hoarding and #depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of #LaFemmeNikita from #1999. Fullpost Twittr.,1
I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half. #depression,1
I cut today. And I’m not proud of it. #depression lmao I feel so edgy putting a depression hashtag. Whateva idc.,1
Hey what s up family I'm having #DEPRESSION for dinner,0
What depression mean :) Laugh outside down inside #depression  pic.twitter.com/tkZeniwtIb,1
#friends #depression #cantsleep I need friends on here so lonely talking to myself just mad this Twitter and need friends ??,1
"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.  #sad #depression  pic.twitter.com/8yZKCDI8xh",1
"Sometimes when you plan your day to be the most productive, depression puts you down anyway. You have to be your best even then and proceed with your plans. #SundayMotivation #SundayThoughts #depression",0
"just learned that the wizard of oz was a metaphor for the monetary system in the wake of the great depression. yellow brick = gold, Oz = ounce, etc. There’s way more. #depression #movie #classic",0
"This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters. #YouTubers #depression",1
"Anxiety in the heart of man causes depression, But a good word makes it glad. #anxiety #depression Proverbs 12:25",0
"If you're friended with me, and I find out you think all someone has to do is snap out of it re: their #depression and PTSD... do me a favour:",0
Welcome to the panic room Where all your darkest fears are gonna Come for you #emotionalart #depression #drawingfeels pic.twitter.com/8k0iXet8z5,0
"Friends & family should be on your side when it comes to helping you manage & eventually beat #depression. Being open about your illness with those close to you can help them understand what’s going on for you, and why they may think you’ve “not been yourself.” #BreakTheStigma",0
"The worst thing about #Depression is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",1
Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything #depression #StopTheHate #SpreadLove,0
"Despite being physically very unwell this past week, I am mentally feeling very strong right now. Genuinely excited by the opportunity to kick on now and make the most of life. Overcoming #depression one step at a time.",1
"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful. #depression #DepressionIsReal #domesticabuse happens.",1
The next story about #DiamondsintheDust was also awesome. What a super lady to shine through tough times and then tell her story to help others. #suicide #depression,0
I lost in a'maze. How to escape?  #depression,1
"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave. #depression #darkness #alone",1
"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. #depression",1
No job. No car. No money. No worth. .... ..... ....... That’s kinda where I am @ right now. #depression,1
"Why does certain things happen? What can be done to change this? Questions, are the worse. #depression #unknowing #LOST",1
I’m watching my show and its still not keeping my #Anxiety #Depression and #PTSD at bay. This stress is crushing me :(,1
If you're dealing with #depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems,0
jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on …#Centrelink leaving me to fester under the poverty line for 10 years   #Depression #Newstart,1
